stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
103604,Airport Way Farside Aerospace (NB),NB_Airport Way_FS_Aerospace,49.964143,-119.381726,KEL,Kelowna Regional Transit System,Kelowna
103607,Airport Way AT Areospace (SB),SB_Airport Way_AT_Areospace,49.964186,-119.381874,KEL,Kelowna Regional Transit System,Kelowna
103608,Lower Glenrosa at Paynter (WB),WB_Lower Glenrosa_FS_Paynter,49.829709,-119.635638,KEL,Kelowna Regional Transit System,West Kelowna
103609,6250 Blk Airport Way  (SB),SB_6250 Blk_Airport Way,49.969774,-119.383734,KEL,Kelowna Regional Transit System,Kelowna
103610,6240 Blk Airport Way  (NB),NB_6240 Blk_Airport Way,49.969498,-119.383406,KEL,Kelowna Regional Transit System,Kelowna
103611,Hwy 97 at Old Vernon (NB),NB_Hwy 97_FS_Old Vernon,49.970775,-119.38572,KEL,Kelowna Regional Transit System,Kelowna
103613,Old Vernon at Teather (SB),SB_Old Vernon_FS_Teather,49.960966,-119.368982,KEL,Kelowna Regional Transit System,Central Okanagan
103614,Webber at Dunbarton (NB),NB_Webber_FS_Dunbarton,49.839003,-119.653326,KEL,Kelowna Regional Transit System,West Kelowna
103615,Webber at McAllister (WB),WB_Webber_NS_McAllister,49.840937,-119.655469,KEL,Kelowna Regional Transit System,West Kelowna
103616,Webber at Gorman (NB),NB_Webber_FS_Gorman,49.837024,-119.653298,KEL,Kelowna Regional Transit System,West Kelowna
103617,Webber at Lyon (NB),NB_Webber_NS_Lyon,49.835376,-119.653291,KEL,Kelowna Regional Transit System,West Kelowna
103618,Webber at McRae (NB),NB_Webber_FS_McRae,49.843047,-119.658982,KEL,Kelowna Regional Transit System,West Kelowna
103619,Old Vernon at Spencer (EB),EB_Old Vernon_NS_Spencer,49.970393,-119.370697,KEL,Kelowna Regional Transit System,Central Okanagan
103620,Old Vernon at Spencer (WB),WB_Old Vernon_FS_Spencer,49.970483,-119.3707,KEL,Kelowna Regional Transit System,Kelowna
103621,Lower Glenrosa at Glenway (SB),SB_Lower Glenrosa_NS_Glenway,49.826559,-119.646753,KEL,Kelowna Regional Transit System,West Kelowna
103622,Webber at McGregor (NB),NB_Webber_NS_McGregor,49.845354,-119.661691,KEL,Kelowna Regional Transit System,West Kelowna
103623,Webber at Scottstown (NB),NB_Webber_NS_Scottstown,49.832885,-119.653276,KEL,Kelowna Regional Transit System,West Kelowna
103624,McNair at Webber (WB),WB_McNair_FS_Webber,49.847363,-119.663277,KEL,Kelowna Regional Transit System,West Kelowna
103625,McIver at McRae (SB),SB_McIver_FS_McRae,49.841965,-119.661998,KEL,Kelowna Regional Transit System,West Kelowna
103626,McIver at McBain (SB),SB_McIver_NS_McBain,49.843744,-119.663643,KEL,Kelowna Regional Transit System,West Kelowna
103627,Webber at Salloum (NB),NB_Webber_FS_Salloum,49.829963,-119.653243,KEL,Kelowna Regional Transit System,West Kelowna
103628,McIver at McTaggart (SB),SB_McIver_NS_McTaggart,49.839659,-119.660918,KEL,Kelowna Regional Transit System,West Kelowna
103710,Princeton at Ellison (WB),WB_Princeton_FS_Ellison,49.7623,-119.757076,KEL,Kelowna Regional Transit System,Peachland
103711,Princeton at Whinton (EB),EB_Princeton_NS_Whinton,49.759497,-119.760759,KEL,Kelowna Regional Transit System,Peachland
103712,Princeton at Turner (WB),WB_Princeton_NS_Turner,49.759591,-119.761607,KEL,Kelowna Regional Transit System,Peachland
103713,Princeton at Whinton (NB),NB_Princeton_FS_Whinton,49.757021,-119.763595,KEL,Kelowna Regional Transit System,Peachland
103714,Princeton at Whinton (SB),SB_Princeton_NS_Whinton,49.756878,-119.763986,KEL,Kelowna Regional Transit System,Peachland
103715,Princeton at Vernon (EB),EB_Princeton_FS_Vernon,49.755173,-119.766419,KEL,Kelowna Regional Transit System,Peachland
103716,Princeton at Vernon (WB),WB_Princeton_FS_Vernon,49.75505,-119.766984,KEL,Kelowna Regional Transit System,Peachland
103717,Princeton 5000 block (WB),WB_5000_block_Princeton,49.753765,-119.77165,KEL,Kelowna Regional Transit System,Peachland
103718,Princeton 5000 block (EB),EB_5000_block_Princeton,49.753686,-119.771492,KEL,Kelowna Regional Transit System,Peachland
103719,Princeton at Forest Hill (WB),WB_Princeton_FS_Forest Hill,49.752391,-119.778409,KEL,Kelowna Regional Transit System,Peachland
103720,Princeton at Forest Hill (EB),EB_Princeton_NS_Forest Hill,49.752294,-119.778558,KEL,Kelowna Regional Transit System,Peachland
103721,Princeton at Pineridge (WB),WB_Princeton_FS_Pineridge,49.752096,-119.783548,KEL,Kelowna Regional Transit System,Peachland
103722,Princeton at Pineridge (EB),EB_Princeton_NS_Pineridge,49.752,-119.783545,KEL,Kelowna Regional Transit System,Peachland
103723,Princeton at Bradbury (EB),EB_Princeton_FS_Bradbury,49.751936,-119.78764,KEL,Kelowna Regional Transit System,Peachland
103744,Hwy 97 at Westside (SB),SB_Hwy 97_FS_Westside,49.881781,-119.536278,KEL,Kelowna Regional Transit System,Tsinstikeptum 10
103745,Hwy 97 Offramp at Sneena (NB),NB_Hwy 97 Offramp_NS_Sneena,49.880839,-119.534997,KEL,Kelowna Regional Transit System,Tsinstikeptum 10
103800,Lequime 670 block (WB),WB_670_block_Lequime,49.835586,-119.484826,KEL,Kelowna Regional Transit System,Kelowna
103801,Lequime 670 block (EB),EB_670_block_Lequime,49.8356,-119.484369,KEL,Kelowna Regional Transit System,Kelowna
140098,Alumni Ave at Transit Way (SB),SB_Alumni Ave_NS_Transit Way,49.939914,-119.394561,KEL,Kelowna Regional Transit System,Kelowna
140099,UBCO Exchange Bay A,UBCO Exchange_Bay_A,49.93929,-119.394917,KEL,Kelowna Regional Transit System,Kelowna
140100,Transit Way at Alumni Ave (EB),EB_Transit Way_FS_ALumni Ave,49.939482,-119.394268,KEL,Kelowna Regional Transit System,Kelowna
140101,UBCO Exchange Bay B,UBCO Exchange_Bay B,49.939429,-119.394061,KEL,Kelowna Regional Transit System,Kelowna
140118,Gellatly Rd at Gellatly Rd turn lane (WB),WB_Gellatly Rd_AT_Gellatly_Turn_Lane,49.82361,-119.617994,KEL,Kelowna Regional Transit System,West Kelowna
140119,Gellatly Rd at Gellatly Aquatic Park (NB),NB_Gellatly Rd_AT_Gellatly_Aquatic_Park,49.82245,-119.619415,KEL,Kelowna Regional Transit System,West Kelowna
140120,Gellatly Rd near South access of Angus Dr (NB),NB_Gellatly Rd_near_South_Access_of_Angus Dr,49.818827,-119.62097,KEL,Kelowna Regional Transit System,West Kelowna
140121,Gellatly Rd at Angus Dr (SB),SB_Gellatly Rd_AT_Angus Dr,49.817258,-119.623144,KEL,Kelowna Regional Transit System,West Kelowna
140122,Gellatly Rd at Rotary Trails (SB),SB_Gellatly Rd_AT_Rotary_Trails,49.815703,-119.623023,KEL,Kelowna Regional Transit System,West Kelowna
140123,Gellatly Rd at Boat Launch (NB),NB_Gellatly Rd_AT_Boat Launch,49.815062,-119.622871,KEL,Kelowna Regional Transit System,West Kelowna
140124,Gellatly Rd at Gellatly Rd S (SB),SB_Gellatly Rd_AT_Gellatly Rd_S,49.812428,-119.623275,KEL,Kelowna Regional Transit System,West Kelowna
140125,Gellatly Rd at Gellatly Rd S (NB),NB_Gellatly Rd_AT_Gellatly Rd S,49.812062,-119.623235,KEL,Kelowna Regional Transit System,West Kelowna
140126,Whitworth Rd at Gellatly Rd S (SB),SB_Whitworth Rd_AT_Gellatly Rd S,49.812579,-119.627131,KEL,Kelowna Regional Transit System,West Kelowna
140127,Whitworth Rd at Gellatly Nut Farm (NB),NB_Whitworth Rd_AT_Gellatly_Nut_Farm,49.811916,-119.627475,KEL,Kelowna Regional Transit System,West Kelowna
140128,Whitworth Rd at George Crt (SB),SB_Whitworth Rd_AT_George Crt,49.809101,-119.628096,KEL,Kelowna Regional Transit System,West Kelowna
140129,Whitworth Rd at 2431 Block (WB),WB_Whitworth Rd_AT_2431 Block,49.808516,-119.633677,KEL,Kelowna Regional Transit System,West Kelowna
140130,Whitworth Rd at Pebble Beach Park (WB),WB_Whitworth Rd_AT_Pebble_Beach_Park,49.809587,-119.637352,KEL,Kelowna Regional Transit System,West Kelowna
140102,UBCO Exchange Bay C,UBCO Exchange_Bay C,49.939382,-119.393874,KEL,Kelowna Regional Transit System,Kelowna
140103,UBCO Exchange Bay D,UBCO Exchange_Bay_D,49.939348,-119.393726,KEL,Kelowna Regional Transit System,Kelowna
140104,UBCO Exchange Bay E,UBCO Exchange_Bay E,49.939986,-119.394372,KEL,Kelowna Regional Transit System,Kelowna
140161,Arbor View Dr at Steele Rd (EB),EB_Arbor View Dr_NS_Steele Rd,49.806563,-119.472674,KEL,Kelowna Regional Transit System,Kelowna
140156,Sexsmith Rd at Adams (WB),WB_Sexsmith_FS_Adams,49.91822,-119.389931,KEL,Kelowna Regional Transit System,Kelowna
140157,Sexsmith Rd at Adams,EB_Sexsmith Rd_FS_Adams,49.918103,-119.389011,KEL,Kelowna Regional Transit System,Kelowna
140131,Glenmore Rd at Cross (NB),NB_Glenmore Rd_FS_Cross ,49.923369,-119.43833,KEL,Kelowna Regional Transit System,Kelowna
140132,Glenmore at Union (NB),NB_Glenmore_FS_Union,49.927653,-119.434741,KEL,Kelowna Regional Transit System,Kelowna
140133,Glenmore at Union (SB),SB_Glenmore_FS_Union,49.926297,-119.436056,KEL,Kelowna Regional Transit System,Kelowna
140134,Glenmore at Scenic (NB),NB_Glenmore_NS_Scenic,49.932967,-119.433288,KEL,Kelowna Regional Transit System,Kelowna
140135,Glenmore at Scenic (SB),SB_Glenmore_FS_Scenic,49.932876,-119.433443,KEL,Kelowna Regional Transit System,Kelowna
140136,John Hindle at Glenmore (EB),EB_John Hindle_FS_Glenmore,49.946912,-119.423564,KEL,Kelowna Regional Transit System,Kelowna
140137,John Hindle at Glenmore (WB),WB_John Hindle_NS_Glenmore,49.947577,-119.424736,KEL,Kelowna Regional Transit System,Kelowna
140138,John Hindle at Campus Way (EB),EB_John Hindle_FS_Campus Way,49.938382,-119.401542,KEL,Kelowna Regional Transit System,Kelowna
140140,Academy at Shetland (WB),WB_Academy_FS_Shetland,49.922344,-119.398043,KEL,Kelowna Regional Transit System,Kelowna
140141,Academy Way at Arab (EB),EB_Academy Way_FS_Arab,49.92285,-119.399652,KEL,Kelowna Regional Transit System,Kelowna
140142,Academy Way at Vint (NB),NB_Academy Way_FS_Vint,49.928309,-119.39994,KEL,Kelowna Regional Transit System,Kelowna
140143,Academy Way at Vint (SB),SB_Academy Way_NS_Vint,49.928169,-119.400073,KEL,Kelowna Regional Transit System,Kelowna
140144,Academy Way at Acadia (NB),NB_Academy Way_FS_Acadia,49.932275,-119.401378,KEL,Kelowna Regional Transit System,Kelowna
140145,Academy Way at Acadia (SB),SB_Academy Way_NS_Acadia,49.932114,-119.401399,KEL,Kelowna Regional Transit System,Kelowna
140146,Academy Way at 935 Block (NB),NB_Academy Way_AT_935 Block,49.934705,-119.401111,KEL,Kelowna Regional Transit System,Kelowna
140147,Academy Way at 950 Block (SB),SB_Academy Way_AT_950 Block,49.934619,-119.401354,KEL,Kelowna Regional Transit System,Kelowna
140148,Rutland Exchange Bay B,Rutland Exchange_Bay B,49.890646,-119.391872,KEL,Kelowna Regional Transit System,Kelowna
140149,Rutland Exchange Bay C,Rutland Exchange_Bay C,49.890647,-119.390824,KEL,Kelowna Regional Transit System,Kelowna
140150,Rutland Exchange Bay D,Rutland Exchange_Bay D,49.890554,-119.392354,KEL,Kelowna Regional Transit System,Kelowna
140151,Rutland Exchange Bay E,Rutland Exchange_Bay E,49.890556,-119.391798,KEL,Kelowna Regional Transit System,Kelowna
140152,Dougall Rd at Hwy 33 (NB),NB_Dougall Rd_FS_Hwy 33,49.889425,-119.392788,KEL,Kelowna Regional Transit System,Kelowna
140139,John Hindle at Campus Way (WB),WB_John Hindle_FS_Campus Way,49.938668,-119.401706,KEL,Kelowna Regional Transit System,Kelowna
140153,Westlake Rd at Peak Point (EB),EB_Westlake Rd_FS_Peak Point Rd,49.883978,-119.56054,KEL,Kelowna Regional Transit System,West Kelowna
140155,Bear Creek at Vancouver (SB),SB_Bear Creek_NS_Vancouver,49.895268,-119.547437,KEL,Kelowna Regional Transit System,West Kelowna
140159,Innovation Dr at University (NB),NB_Innovation Dr_at_University,49.94257,-119.390613,KEL,Kelowna Regional Transit System,Kelowna
140160,Innovation Dr at University (SB),SB_Innovation Dr_at_University,49.943362,-119.390137,KEL,Kelowna Regional Transit System,Kelowna
140158,Klo at Benvoulin Rd (WB),WB_Klo Rd_NS_Benvoulin Rd,49.861057,-119.454,KEL,Kelowna Regional Transit System,Kelowna
140154,Parkinson Rd at 1385 Block (EB),EB_Parkinson Rd_AT_1385 Block,49.895935,-119.549715,KEL,Kelowna Regional Transit System,West Kelowna
140190,Shannon Lake at Tallus Ridge Dr (NB),NB_Shannon Lake Rd_NS_Tallus Ridge Dr,49.862483,-119.612889,KEL,Kelowna Regional Transit System,West Kelowna
140191,Shannon Lake at Tallus Ridge (WB),WB_Shannon Lake_NS_Tallus Ridge,49.863233,-119.611996,KEL,Kelowna Regional Transit System,West Kelowna
140192,Whispering Hills at Copper Ridge (SB),SB_Whispering Hills_FS_Copper Ridge,49.853183,-119.640158,KEL,Kelowna Regional Transit System,West Kelowna
140193,Woodstock at Sandstone (WB),WB_Woodstock_FS_Sandstone,49.850238,-119.613841,KEL,Kelowna Regional Transit System,West Kelowna
140194,Shannon Ridge at Ridge Pl (NB),NB_Shannon Ridge_FS_Ridge Pl,49.853387,-119.613788,KEL,Kelowna Regional Transit System,West Kelowna
140195,Shannon Ridge at Shannon Green Crt (NB),NB_Shannon Ridge_FS_Shannon Green Crt,49.854645,-119.611508,KEL,Kelowna Regional Transit System,West Kelowna
140196,Smith Creek AT Elliott (NB),NB_Smith Creek_FS_Elliott,49.847717,-119.639085,KEL,Kelowna Regional Transit System,West Kelowna
140197,Smith Creek at Wild Horse (NB),NB_Smith Creek_NS_Wild Horse Dr,49.851244,-119.642346,KEL,Kelowna Regional Transit System,West Kelowna
140198,Shannon Ridge at 2176 Blk (WB),WB_Shannon Ridge_AT_2176 Blk,49.855886,-119.605596,KEL,Kelowna Regional Transit System,West Kelowna
140199,Auburn at Shelby (SB),SB_Auburn_FS_Shelby,49.856385,-119.600872,KEL,Kelowna Regional Transit System,West Kelowna
140200,Auburn at Shannon Ridge Dr (SB),SB_Auburn_NS_Shannon Ridge Dr,49.853773,-119.600861,KEL,Kelowna Regional Transit System,West Kelowna
140201,Bartley at Shannon Lake Rd (SB),SB_Bartley_FS_Shannon Lake Rd,49.864029,-119.58783,KEL,Kelowna Regional Transit System,West Kelowna
140202,Byland at Compass Crt (SB),SB_Byland_FS_Compass Crt,49.860833,-119.589544,KEL,Kelowna Regional Transit System,West Kelowna
140203,Byland at Kyle (SB),SB_Byland_FS_Kyle,49.858499,-119.592853,KEL,Kelowna Regional Transit System,West Kelowna
140204,Shannon Lake at Alexandria (SB),SB_Shannon Lake_FS_Alexandria Way,49.855153,-119.61803,KEL,Kelowna Regional Transit System,West Kelowna
140205,Shannon Lake at Stone Grove Cres (SB),SB_Shannon Lake_FS_Stone Grove Cres,49.858252,-119.616939,KEL,Kelowna Regional Transit System,West Kelowna
140206,Shannon Lake Rd at Asquith (SB),SB_Shannon Lake_NS_Asquith ,49.851594,-119.618515,KEL,Kelowna Regional Transit System,West Kelowna
140207,Shannon Ridge at Lakeside Crt (SB),SB_Shannon Ridge_FS_Lakeside Crt,49.853615,-119.613631,KEL,Kelowna Regional Transit System,West Kelowna
140208,Shannon Ridge at Shannon Green Crt (SB),SB_Shannon Ridge_NS_Shannon Green Crt,49.854532,-119.61203,KEL,Kelowna Regional Transit System,West Kelowna
140209,Daimier at Auburn (WB),WB_Daimier_NS_Auburn,49.857636,-119.598795,KEL,Kelowna Regional Transit System,West Kelowna
140210,Shannon Lake at Crystal Dr (WB),WB_Shannon Lake_FS_Crystal Dr,49.868689,-119.593065,KEL,Kelowna Regional Transit System,West Kelowna
140211,Shannon Lake at Shannon Lake (WB),WB_Shonnon Lake_FS_Shannon Lake,49.866822,-119.600652,KEL,Kelowna Regional Transit System,West Kelowna
140212,Shannon Lake at Shannon Woods (WB),WB_Shannon Lake_FS_Shannon Woods,49.865781,-119.606114,KEL,Kelowna Regional Transit System,West Kelowna
140213,Westbank Exchange Bay D (EB),EB_Westbank Exchange_Bay D,49.8284,-119.630606,KEL,Kelowna Regional Transit System,West Kelowna
140214,Westbank Exchange Bay E,Westbank Exchange_Bay E,49.829623,-119.630432,KEL,Kelowna Regional Transit System,West Kelowna
140215,Queensway Exchange Bay K,Queensway Exchange_Bay K,49.887158,-119.494993,KEL,Kelowna Regional Transit System,Kelowna
140105,Edwards Rd at Hwy 97  (EB),EB_Edwards Rd_FS_Hwy 97,49.924294,-119.385018,KEL,Kelowna Regional Transit System,Kelowna
140106,Edwards Rd at Hwy 97 (WB),WB_Edwards Rd_NS_Hwy 97,49.924469,-119.385804,KEL,Kelowna Regional Transit System,Kelowna
140107,Acland Rd at Penno Rd (SB),SB_Acland Rd_NS_Penno Rd,49.922138,-119.384067,KEL,Kelowna Regional Transit System,Kelowna
140108,Acland Rd at Penno Rd (NB),NB_Acland Rd_NS_Penno Rd,49.921589,-119.383929,KEL,Kelowna Regional Transit System,Kelowna
140109,Acland Rd at Old Vernon Rd (NB),NB_Acland_FS_Old Vernon Rd,49.918609,-119.383935,KEL,Kelowna Regional Transit System,Kelowna
140110,Rutland Rd at Old Vernon Rd (SB),SB_Rutland Rd_FS_Old Vernon Rd,49.917855,-119.384372,KEL,Kelowna Regional Transit System,Kelowna
140111,Rutland Rd at Commercial Dr (SB),SB_Rutland Rd_FS_Commercial Dr,49.915047,-119.386636,KEL,Kelowna Regional Transit System,Kelowna
140112,Rutland Rd at Commercial Dr (NB),NB_Rutland Rd_FS_Commercial Dr,49.91558,-119.385904,KEL,Kelowna Regional Transit System,Kelowna
140113,Hwy 97 at Sexsmith Rd (SB),SB_Hwy 97_FS_Sexsmith Rd,49.916959,-119.38904,KEL,Kelowna Regional Transit System,Kelowna
140114,Hwy 97 at Old Vernon Rd (NB),NB_Hwy 07_FS_Old Vernon Rd,49.918993,-119.386966,KEL,Kelowna Regional Transit System,Kelowna
140116,Elk Rd at Acorn (WB),WB_Elk Rd_FS_Acorn Dr,49.839217,-119.605914,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140117,Elk Rd at Acorn Dr (EB),EB_Elk Rd_NS_Acorn Dr,49.83913,-119.606058,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140165,Boucherie Exchange Bay F (EB),EB_Boucherie Exchange_Bay F,49.862222,-119.583876,KEL,Kelowna Regional Transit System,West Kelowna
140166,Asquith at Saddleback (EB),EB_Asquith_NS_Saddleback,49.8512,-119.62468,KEL,Kelowna Regional Transit System,West Kelowna
140167,Copper Ridge at Smith Creek (EB),EB_Copper Ridge_FS_Smith Creek,49.853792,-119.643506,KEL,Kelowna Regional Transit System,West Kelowna
140168,Daimier at Auburn (EB),EB_Daimier_FS_Auburn,49.857569,-119.598898,KEL,Kelowna Regional Transit System,West Kelowna
140169,Shannon Lake at Crystal (EB),EB_Shannon Lake_FS_Crystal,49.867321,-119.590914,KEL,Kelowna Regional Transit System,West Kelowna
140170,Shannon Way at Westville (EB),EB_Shannon Way_FS_Westville,49.848925,-119.6154,KEL,Kelowna Regional Transit System,West Kelowna
140171,Wild Horse at Bridlehill (EB),EB_Wild Horse_FS_Bridlehill,49.853745,-119.632743,KEL,Kelowna Regional Transit System,West Kelowna
140173,Elliott at Reece (NB),NB_Elliott_FS_Reece,49.844623,-119.633878,KEL,Kelowna Regional Transit System,West Kelowna
140174,Elliott at Springer Ln (NB),NB_Elliott_FS_Springer Ln,49.833318,-119.630999,KEL,Kelowna Regional Transit System,West Kelowna
140175,Elliott at Neufeld (NB),NB_Elliott_NS_Neufeld,49.841684,-119.63387,KEL,Kelowna Regional Transit System,West Kelowna
140176,Elliott at Solar (NB),NB_Elliott_NS_Solar,49.8312,-119.630975,KEL,Kelowna Regional Transit System,West Kelowna
140177,Shannon Ridge at 2175 Blk (EB),EB_Shannon Ridge_AT_2175 Blk,49.855793,-119.605587,KEL,Kelowna Regional Transit System,West Kelowna
140178,Wild Horse Dr at 2569 Blk (NB),NB_Wild Horse_AT_2569 Blk,49.853088,-119.636489,KEL,Kelowna Regional Transit System,West Kelowna
140179,Auburn at 2886 Blk (NB),NB_Auburn_AT_2886 Blk,49.855619,-119.60073,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140180,Bartley at Byland (NB),NB_Bartley_FS_Byland,49.863023,-119.587569,KEL,Kelowna Regional Transit System,West Kelowna
140181,Byland at Kyle (NB),NB_Byland_FS_Kyle,49.859044,-119.591887,KEL,Kelowna Regional Transit System,West Kelowna
140182,Byland at Compass (NB),NB_Byland_NS_Compass,49.860755,-119.589469,KEL,Kelowna Regional Transit System,West Kelowna
140183,Ironridge Rd at Ironridge Crt (NB),NB_Ironridge Rd_FS_Ironridge Crt,49.854523,-119.62768,KEL,Kelowna Regional Transit System,West Kelowna
140184,Shannon Lake at Golf Course Dr (NB),NB_Shannon Lake_FS_Golf Course Dr,49.863541,-119.609398,KEL,Kelowna Regional Transit System,West Kelowna
140185,Shannon Lake at Shannon View Dr (NB),NB_Shannon Lake_FS_Shannon View Dr,49.865964,-119.6049,KEL,Kelowna Regional Transit System,West Kelowna
140186,Shannon Lake Rd at Shannon Lake (NB),NB_Shannon Lake Rd_FS_Shannon Lake,49.866912,-119.599859,KEL,Kelowna Regional Transit System,West Kelowna
140187,Shannon Lake Rd at Shannon Ridge Dr (NB),NB_Shannon Lake Rd_FS_Shannon Ridge Dr,49.853083,-119.617523,KEL,Kelowna Regional Transit System,West Kelowna
140188,Shannon Lake at Stone Grove Cres (NB),NB_Shannon Lake_FS_Stone Grove Cres,49.858227,-119.616801,KEL,Kelowna Regional Transit System,West Kelowna
140189,Shannon Lake Rd at Swite (NB),NB_Shannon Lake Rd_FS_Swite,49.855314,-119.617921,KEL,Kelowna Regional Transit System,West Kelowna
140162,John Hindle at Landfilll (EB),EB_John Hindle_AT_Landfill,49.944155,-119.412659,KEL,Kelowna Regional Transit System,Kelowna
140164,Shepherd at Roxby (EB),EB_Shepherd_FS_Roxby,49.89055,-119.388769,KEL,Kelowna Regional Transit System,Kelowna
140163,John Hindle at Landfilll (WB),WB_John Hindle_AT_Landfill,49.94418,-119.412313,KEL,Kelowna Regional Transit System,Kelowna
140217,Spiers at Klo (NB),NB_Spiers_NS_Klo,49.860235,-119.44304,KEL,Kelowna Regional Transit System,Kelowna
140218,Spiers at Klo (SB),SB_Spiers_FS_Klo,49.860315,-119.443134,KEL,Kelowna Regional Transit System,Kelowna
140216,Rutland Rd N at 705 Blk (NB),NB_Rutland Rd N_AT_705 Blk,49.896557,-119.386802,KEL,Kelowna Regional Transit System,Kelowna
140056,Bernard at Elm (EB),EB_Bernard_NS_Elm,49.886263,-119.465804,KEL,Kelowna Regional Transit System,Kelowna
140094,East Boundary at Wolfe (WB),WB_East Boundary_FS_Wolfe,49.839297,-119.5918,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140095,Eastbond East Boundary at Wolfe,EB_East Boundary_NS_Wolfe,49.839207,-119.591813,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140012,Gordon at Lexington (SB),SB_Gordon_FS_Lexington,49.839336,-119.482393,KEL,Kelowna Regional Transit System,Kelowna
140013,Sneena at Westside  (SB),SB_Sneena_FS_Westside,49.88071,-119.534103,KEL,Kelowna Regional Transit System,Tsinstikeptum 10
104911,Old Okanagan at Skyview (WB),WB_Old Okanagan_FS_Skyview,49.844884,-119.609481,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
104912,Beach at 12th (EB),EB_Beach_FS_12th,49.781877,-119.726076,KEL,Kelowna Regional Transit System,Peachland
104913,Old Vernon at Teather (NB),NB_Old Vernon_FS_Teather,49.961469,-119.368859,KEL,Kelowna Regional Transit System,Central Okanagan
104914,Crawford 1240 block (NB),NB_1240_block_Crawford,49.820413,-119.466801,KEL,Kelowna Regional Transit System,Kelowna
104916,Innovation at Airport Way (NB),NB_Innovation_NS_Airport Way,49.951656,-119.389642,KEL,Kelowna Regional Transit System,Kelowna
140044,Ellis at Doyle (NB),NB_Ellis_NS_Doyle,49.890382,-119.49347,KEL,Kelowna Regional Transit System,Kelowna
140057,1300 blcok Ellis (SB),SB_1300_block_Ellis,49.889824,-119.493611,KEL,Kelowna Regional Transit System,Kelowna
140096,Lake Hill at Oceola (NB),NB_Lake Hill_FS_Oceola,50.061049,-119.418137,KEL,Kelowna Regional Transit System,Lake Country
140233,Ellis at Clement (NB),NB_Ellis_FS_Clement,49.894042,-119.493472,KEL,Kelowna Regional Transit System,Kelowna
140236,Gordon at Sutherland (NB),NB_Gordon_FS_Sutherland,49.880476,-119.476889,KEL,Kelowna Regional Transit System,Kelowna
140237,Gordon at Sutherland (SB),SB_Gordon_FS_Sutherland,49.879479,-119.477193,KEL,Kelowna Regional Transit System,Kelowna
140240,Springfield at Leckie (EB),EB_Springfield_FS_Leckie,49.879798,-119.426099,KEL,Kelowna Regional Transit System,Kelowna
140243,Lakeshore at Richter (NB),NB_Lakeshore_NS_Richter,49.854874,-119.489916,KEL,Kelowna Regional Transit System,Kelowna
140244,Klo at Richter (EB),EB_Klo_NS_Richter ,49.861969,-119.488775,KEL,Kelowna Regional Transit System,Kelowna
140219,Old Okanagan at Shamrock (NB),NB_Old Okanagan_FS_Shamrock,49.849774,-119.600462,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140220,Old Okanagan at Shamrock (SB),SB_Old Okanagan_NS_Shamrock,49.849959,-119.600445,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
140172,Elliott at Butt (NB),NB_Elliott_FS_Butt,49.837112,-119.631032,KEL,Kelowna Regional Transit System,West Kelowna
140238,Innovation at Quail Ridge (SB),SB_Innovation Dr_FS_Quail Ridge,49.951724,-119.389781,KEL,Kelowna Regional Transit System,Kelowna
140221,Beach at 4th St (SB),SB_Beach_NS_4th St,49.774767,-119.735142,KEL,Kelowna Regional Transit System,Peachland
140222,Beach at 4th St (NB),NB_Beach_FS_4th St,49.7747,-119.735057,KEL,Kelowna Regional Transit System,Peachland
